63c14d65fb8b9ebd59e9cc300d158bc9	多名
820b5ec5c885b102987baedd85d05032	乘务
9d53230a9593589f9d04134b05157b76	朋友
c9d09c80438947c6c8ecdd121ced7b69	金道铭
e236dc764501208806a29f94ea8c812c	结婚
f899139df5e1059396431415e770c6dd	100
4addb145a8bcf7d4429e72159efce8c7	商业银行
f303c10a9ffd1226be8d61eca65f6dc8	商店
8e535f47691b389ebdfe43861a67aeac	权力
ae0785738f077a2b589dbd07a84109d9	部件
6271795d3f34378db363608232acd2fe	日子
77cc859e8f6c469eeb72698e91db1c20	旧金山
d94217c238c8ecb72f0127b21879b6de	差距
fe0d7a795e92cb114f88c315043cb8c7	参加
79f378e9a5ed2065e7c056319295cae7	驻地
7551fe6c86d16607aa9472e17dca1591	黑客
512748244baaecd4e6053ae4894ae1a2	共和国
d5bba21ff9a7bc3a5e41a77f5c75333b	盖茨
f92bbb5a4d0af3dc368dcd95d9d413f1	山西省
b00eaa78a38aff41d16abc729fb9de39	规模
3d26792938cc6687c3d5d0beef480c70	许多
5d38fcc46c077fed4915b186612c440b	民企
a530b2a4ababc6fb1e1b803135884b8e	虚假
1b15f9e7d2f2c7cc5ef1f854d9d581c2	纳吉布
ee3cfcbd01faa7daf199e8f1dd70507c	赶赴
94bda6e904e9f4234563fca3a3cece3e	日前
a12c8aaf7b9d441bbed8469aa782f637	政协主席
3386da5f56fac758ed0f18e024ecb943	特大
419df05e44b6a68d9cca4c6611af42b4	执着
a1aebfe9e31ad63fb191e96a0099f3e3	票价
cee8d6b7ce52554fd70354e37bbf44a2	2014
8b9a14d93c3e810a623e97a39a231353	一个
7ad5bd2100b2521aeac49d877a86486a	手记
4a50298f4f73c7b9d44b29566945422c	马来
1bd69c7df3112fb9a584fbd9edfc6c90	4000
6d26bde838dc7fbecba31bff05914dd2	部称
072b030ba126b2f4b2374f342be9ed44	60
fce0fe01d2a6699aa739fcba5ef62ce3	飞往
95abc1ef32f30d8a285ffbe0d36647b9	路人管
ab3e98c49a40a0d2253ebe132cae7e2f	平壤
4e6ba278f9930f6af0b9306f3ec09dea	解思俊
f9ea07c532bdf940ca40d1f40c614db1	挤兑
0b075b5c8c0d91c6629d30a757003152	看望
a1a36b69715945d17d42f8d2f7054ded	周玲英
41fe9aad429032c200c53c30e8fee0e5	昆明
fa8f026e933d6aea81295dd0896f86dd	尝试
779d3f119a711a765e639faa01968f5f	偏南
fc40ee20f9d006155de1a18869cfee60	窝案
c8f94003e0ca28145eb589b181e3c06a	接受
3644a684f98ea8fe223c713b77189a77	200
2cfb6cd22637bdaa7954def8829a6e11	冯立梅
f9ec0be961fcd14acdd39f47f5110be2	外交
a03bc30e64c2931f9f25f8baac66cadc	3.01
ab84843c57dfd328c88bc5e68447f517	纠集
3e41710e75ffa804ce91daafd17d7a06	CFP3
8aacbde48fc8ec595ad9f6cc6f8869d8	东英
101c778dfda6eb7113d2642590565915	戒备
fbd7939d674997cdb4692d34de8633c4	76
e1e33525b9f147290a10a78ea2af4868	家人
59baaf28ff0160b7e5d60ed4aa4250fc	托盘
cbbbd3243b7a20342273d0d3ab9f838f	四川省
35d9969dfa48df5544b9a005ac4f3f92	学生
f240f0aa368d0c4a5c14061e916b60f9	产业园
f12e10f0d29d485485e20d1300a1fd60	汪兴
9b3b28f48a8571af3befaff00cc1beab	国际
1d7f7abc18fcb43975065399b0d1e48e	154
8760f3262989595c2344c899a7ac4406	生意
b4a1629c967092ecb778b61c437d5fb0	周家
67c4b0269cfc67d714cec57ab55c30c0	月期
f27b59fafea3e9ffcf3f6993c1c1439e	互联网
8120b0fda51434ccb25bd1bd91e73f47	招录
54918b5cba1df9cda3bdb7f6f500550a	多位
ac25433e874ea811f2eba5bdff66d958	分向
441653cfddb87da19fcf1dfad8edbba3	通报
cf2a53e90036fae09ebf2f7f1db52292	景区
736ccbe560379bec5b7660f0b0f0df77	什么
a9ad8fbe0ae59187ab70a581b2086744	首都国际机场
f6d9b1a9920a11cd69ba481a2781535a	十二届
059b9eaf3ade8acdd20b43a8e875bf40	回天乏术
bef8cb9bf7a2b41245e23cc3f0f495ed	凉山州
e0f50ec606c1702b58b6f8e1e2694c17	袁宝
97542386a90fa65e896c4b8459fd6bc0	粉色
f00e0d6a45f96af550f35dd5f66cc243	汉龙前
8d9e303f74961c8724404fd3c060dea1	土珠
b2972522a041947d45978908e5ec8137	负责人
15408faecd94d5e869161846d386d63b	等候
d119f61b93a8f7345febac0f744a9a5f	抢救无效
324712a3114c9368ab589ae06b6a4dd6	维修
31c88cce309c8f79f9958882ab79ec30	香港媒体
4c64a98a2a56d9aa8358709d5d6387d3	新形势下
188a78bafd66335bcdc7009d139cb93c	同业
f45c5252cd4cb884e96ed98ba6d028bf	该院
bb72c5841b03ceca88ef770e35689995	左右
3d7443aeba7c8eaf1cbb42ad5232fa10	加强
cbdf202517a0613c9ead8a48ce6d5faf	小区
83c8b9fa8c9ff69b9029697b03303630	警车
f78fc6a9cdbff2dc53da2644c66dbac8	化工厂
3d895a007987a37486e63e7ad3782842	苏联红军
637872035e2c55e9887a0af83decf668	主管
97b677f86fccdfb2d93d232723361d30	黄金矿
b01030708cc76c79cb8b5ff72f943d7a	议会
f08292e975c022d7c03a8a30ea025731	尼克尔
d62d221dde107f2b5298c811dcac47ef	准备金率
6d853b44b907523ba2be16e1fcb2581f	死亡
eabc575173bdbbc9c1f9b61932b00000	交通部长
1757406e4daf9a84e99c62dd7806ca14	王锋
cdfefcb762910150fd9f6fb6dd341073	商界
530c6f48e1fed9833663d523a368b92c	摔倒
d9716334d1c10154d87bf2935b2672a2	长沙市
e8a3d558266d6243af2835079ef40577	卡通
9d34844ea0ac0f5c4104c709d984e644	驾乘
0120c8f3ebed1d60d60ae60d3dd035de	环保
4719ddea4b7d94b2121cedbe2997a0d1	群众
2be0551bb40c191cf6e126fcf60d98a9	凌晨
1827f06ea993ef2a305bf10ff5e6cca6	调整
c78c9120ac8ec30be773385bb1dd16aa	感情
eb8cccd7e77996087986f1e08f5d5881	天安门广场
07b474969c081cc57a023191eba461df	IC2
0bf0feaaca68dbfbbe4d64c4c1397718	MH370
bab0770e7a0c4a8ebb3e0cb6f17a5249	驻京
10bb72970f8ef3c8801898e342d47942	海军
766b3b74fb234c3963450dfef81d7e48	矿山
adb5f5cd12378d325fc2beb70dc889c5	采访
792f20a902cb2140056084e18037585f	失声痛哭
da52c7bf62d2b6f2383ec38362dac8dd	培育出
24fb8692947ae5f9bbfea159d0dcada5	保留
ab5cbe45a4512c19409460038b1cc17b	广东省
8e296a067a37563370ded05f5a3bf3ec	25
671b1d08434ca364c3de85db14f1220e	体改委
fb050d6c9bcc97ed6836bb9ab9b3da7f	微博
509b37f671e9c4748b1eb15aaf7fe613	护卫舰
26ca20b161c33362d88eb0ba0bc90751	来源
4bb20c41cf12f8eb7e042fd937cbf7cc	火车站
9ae522e5b8170fdcaf5264906b4f573c	两名
f6a6b487c739bb23c279da6f08de0015	全国政协
530aa998454a80ce4a50e899e0849e00	赌王
d6eb82c324cab2f36e345863fad95090	6.1
066a204d6e165369120c106c6093df2a	海岸
5fc6a6a505f1bd9e121bc1a9b06153e2	山西
e107e07a3be215fe5eed7305d4a95ddc	中文网
e1d30dd9f252d44fcd46f3e6e148070e	中心医院
1aa927dd301e9276721c8ec89f43911b	两人
12732599b27d598498e4b6a5d5634a27	该次
add711686a8e91c6638116b89eb5bfaf	培养
d7b1fd5ffb614478a0b80b45fc84c1e4	找到
d4c9af351a9aa805479c4c4bd5e2be3c	红圈
f624bdc94d6adcd96f0891fd53e44ffe	笃信
40a56784bea5952fe0869074381de844	微软
852c7b6d8358900facf560d8d9bc9c7e	内科
d02bdca0a6218d78a372c75d38beda95	恶搞
3e4b3cdc344b69490223fd84e039dd50	王攀
979c43a1fc2d3f7ad942c61033860d0d	作罢
2457513054904ecee1cf282304c39e32	周六
f033ab37c30201f73f142449d037028d	80
c13dceabcb143acd6c9298265d618a9f	中国
0742820fcbc3ad34705cd33df25788c3	Inmarsat
9f9d36327d96efaefe09f6bda9796531	手机
1ca23b084e026d3c13cda58c93276d81	村官
07d6cbe0b5f1ea1879990c0f8440943e	亚力
2b0f197ca242747422e6992c46a63686	央行
a7ad35acaea5046dd8a61010c6d30111	专业
009f225c074db119c70078d66248f0bc	游行
29eeb04d53afd13c6b7e3e41dbbfe1f1	越南
9c557202449df095780589c2e6e0fe50	Terra
e47a1af9e1bc826eee8f88fa9452c445	设于
461d8636e21468ab73bb26ffff070b39	金路
51ee36ed09f29697a51fc678c9649588	湖南
8797922788916874c39ee1524bbc3638	等待
813bf7a0f088c5e7ae428a9175c41e39	起航
808030f322f02408c3279e13ecbbaa60	庇护
a9c26890cc31678a9d834eb84b5c6a20	法无
ba0ba41be314dfce610b238ad10b5786	参谋
94ea01e809d486f2bce7a35149ee2a96	十大
0337ad5c13e86dbcf57a6f6030a5a1c2	史玉柱
4eb818e583c0832b094d15a265465a90	何超盈
f1c1592588411002af340cbaedd6fc33	777
3fa040860e35952a2c96f97016e7ed19	鼻出血
1fa2bf8c04ffcaf2a134736add6150c6	习近平
cece7904559f69d909edbfc3dda5416f	顾客
c8758b517083196f05ac29810b924aca	2011
d2de53e3366779e97dba75deb09e0cc7	发生
80173d0d2bfe8c149cb73d7340973082	很少
32c415820e61adbeb10c55ac4de26052	亿万富豪
b6bafd1cb5171e41e889186fa63870e3	乘务长
33a1df64cc939a5c99a2d59de9a9a9ef	日晚
e05e6f34004a25fe67f297c30605baa7	余额
883f18c97a9a84edc6d553bb0da5cc93	消失
08860524b901b9cc54ea9ab08b8b1567	ACARS
bff60100a48f054666baf68caadf1984	射阳
1c383cd30b7c298ab50293adfecb7b18	35
243dc73e8af1ec1b1463f57f1c91fd54	决定
9e8e0318425e24fa7b030887ca1faa79	鸡腿
4ec30eb6dcd24cd280b4e6be87789aa2	中纪委
68b177b91935bdcceea76bc4a6a24423	艾伦
ed5feb61211a910c9d94180100ca8983	置身
96ff585004af1afb382b57d30bfc05d0	之四
8640cb1581c2ae2de5a1462405b2943b	教育
20f4b07d16d93b61845c3668f48a334b	疑似
f3d7070a411495dc6fdd5f4e2865ed18	集团
ee37cf72ff079bc73454c1ccb3cea544	海底
f81165f13988c5c596239975a68bcdf4	学院
70872683ebe90e44dba0419432cc7f6c	逝者
5844fa2cd29dc94aa3bff89295f65d83	通讯卫星
33ae50ce661cd517dd9084fae2e58a92	起火燃烧
89521d15b242cb5b45c774977616cdc8	高铁
7eac3d4db8d7a5a3443c322ab4e33881	俄罗斯
5d659d04ac2bba8a2d97d654950b5808	救生艇
9c26b554e3d59871bc125bd580d03d75	交运
19032944a06ef68807ffee6bc1851933	G550
4978be2d34de1d88fc424925ba3c3a7d	行凶
25cac8a9158fd3099ec7899097df3150	坠毁
a27e2c26d80f432eeb4557d2fcb24617	近身
9d8193581a3daec74048ae2b96aee4b2	油迹
4610b41c2c831a64c8361b04142bf77c	去向
374ee82b6962ef9bfd40218cc186aaa5	公交
e2eb289cc37550406f297815e5fd3271	下午
1ee2d775556f384924aca3b59d33a3ba	街头
7035c62fb00576fed9b3a1f2b7d48e6c	账号
562142c8d5e0b3f4eb8804e9eef2f5f8	发生爆炸
7de33c6e5b9c5a184c9678e45a208c44	一架
e93028bdc1aacdfb3687181f2031765d	3000
f0cd3c6e0d27cd81ae75a7023126ecbd	安全部
10d35700c0bd9a8b18391114c59dcca3	肖迦一
0652742f993901ee207cded4371a7fe5	爆炸
64a2b83f276f1ae2aad671346688e62e	肖辉
770751c4c18f0e280b2c3463e0ba6982	伙伴
f7b895d12d8dcb56a0eb8e3f7832d9f7	中国富豪
ade1514d8bb5a5c32b5af87062add362	恐怖事件
585f7bd15256939d3e34e44c3a6b680e	救出
3f2aae6095cf224ae99217cdd345af93	电力
ed0aae143ce6899a32a9b9a13c4fc729	彭丽媛
8af611a01d08c8fa86abd86db86424aa	马路
eaaf95ff2300b84f90fb44073a8e9c27	信号
96a3be3cf272e017046d1b2674a52bd3	01
b6d767d2f8ed5d21a44b0e5886680cb9	22
170c3d845d6678fbb77acab3ab9cce95	廖琼琼琼儿
46cea94fdf66094160a261c698abf0fa	股份
f1981e4bd8a0d6d8462016d2fc6276b3	2009
8702964960a59c555408e778e7e76c77	位于
72fa7c88b797342c8d89035066661dc5	分析
be11fc04494a3d8e6eee1a47b28fa1b0	工资
4eb7370d38e8caa36144e3a44cd1d179	吴霞
d9fedaa504bd98aff42c4b60295d2798	公布
d5986cc72adcffca10d50f43deca61ef	周镇宏
40444576f5f4b0490362eafabea21476	江心
87837c251034a0b231733fd92793d5c8	华尔街日报
b72090fb48f7eaabfa14ff9294a53772	严密
699143b15a4fb272389722ad632724aa	技能
18db278bbde130be834342b8e24ff12f	RICK
a9826d3ff1090bb3b3b840472a26d6ae	纪委
ace478dac379e96acd8e04f21e0df76a	全民公决
6688f226e2a56e6e31ecb94be907390f	附近
a591ad57b8b0098fb15d7fce2163e098	遇难
41716f87c3755bab459a2cbc7219e60c	公司
625fb26b4b3340f7872b411f401e754c	取消
bd9caee65945989ed3a4acce50612a58	牌照
837171e359f9426daa06fed757b3aecf	商业
fa7501899f6a3a6aebf2572c8ef23fc2	位置图
5a23979fe118101342a0467f0534ca01	航空公司
c0c7c76d30bd3dcaefc96f40275bdc0a	50
0776edbd4146aaeac7c843dcf7ccab61	交通部
ebc88ce07fd7b0ed8ae4614c4f136dca	刺破
75168bc897debc50d626e824be9a550c	调查
c9c4557447dda1c2115985a5a853cf84	空姐
8816a2a0552c9e3d6d5f012d0d99e5e1	万梅华
ff1fda9e47f0d169236d022b56a884bf	禁止
7f6df00c4f16303927e34f6afe85b3ed	升值
709fee1e177c09cb41c6be40ab37ac7f	可疑
c303b01b9cc3d5d6ba48423d714d2fe1	镇九星村
e1b7cee794666669f55acead93513971	图像
dd253919e93102cb6142b137cacd0816	儿童
8aee8836a7cc3f00b33ffcaf084a404e	沙湖
3a2837e3f0fdc466a142b74b03701f56	公务舱
e4f52ebce3fb9bac13d5894f133e7ebb	通道
e36041062824f7a87063acdf51bf1710	船只
555d6702c950ecb729a966504af0a635	239
9ad9eb6b95bdc9e9884c75832149e961	第七
6f87b05ef9f693073a888501534da184	动乱
c6addac366e04914310f2490e48785b8	巴黎
f46d93ea862a38e4838aaa2fc8235571	总站
35f5aa9f95d3f47a1e001b56b69e471b	男子
9d4cf207a2dba52a06b32f68363f1c3a	烧纸
aaea0acfd9168864d4c8fa6e47b1beb9	印度洋
3b6fe43dd44fdf2159f40986d063473e	家属
c12666adf546ca666cf0a8c9fc95021a	转做
88f6f118479879a2da9f246b79a94604	召开
9cade34e9416b807155cd454aca41c76	去职
22ef3acb14d29f0b490b5e4dcf87a29a	长达
bf73153e463a393c360ffd966c1683d6	袁宝福
ab5dea29793d933fa7b5487a7309df6a	成员
9a71c915ed7962af5c4dac59abce0e77	最终
8eb66d0572d1f5d6c50a090b242ec093	开花结果
adf864d26b2aa851583a32f33915a97f	报道
19fcb9eb2594059036dfede5f4ec53e8	时间
fc954d25ec153a16f143e2762710503f	代理
ef8446f35513a8d6aa2308357a268a7e	2008
d507ecf573f255cbb965ac6db46bddd0	巡视组
4579e878b5e869abbc315f1bd3996fe3	汉龙
623b79e7c5878037c7e13b3f3b49f1c0	选购
1ac3a5836844f9e80a0a21016f9fc144	阿拉伯
54b1ee8edc35a8add9d5a5078aaa1e33	监察部
40f28bb52c3dfb708e154516961614f9	国务院
2eb3b11950b2e96fce0c4d1a53ba25f5	刘维
1abeddb764324be450004074396b417d	股东
aa31f4333b013c3cff2448a70bc7c8a7	妹夫
fc1a7d3c8e26ff5f497f20801521fe00	地点
d73d0c2b973263ccdecd6ad4006e9aab	地方
1363aaeee9b761f48eddc92903dfba62	一辆
44864bdaeb6925a8e6e281e09c4f04cf	各族人民
96669e9f07ce503cb728deef42c95b55	阮日
29ac88da7cba236cf91121264079d279	举行
61e0bce650346404b53976866d7c273b	高管
15383161e1d6fb9d42f259701578ec2c	存款
e2d4b737b45c84970fa42a70c200d654	倒闭
1deb0980e5cc444f2c9c0dbf08ef208a	参观
63a8d524b17d22370f59ab95e9ea1e6b	湛江
4eb9e52707eca3aa90a4b4358cc40951	月薪
8534f1d8ddccece84bb57e725b408500	CFP5
94520ed2b0aecf12a7f816f15da003c9	探访
2428ebeae76e0e6dab6cdff4c89f6a55	江苏
e4350819bac96414c7fe5196a5c09f61	指认
b62d330b5ae5395834f0f60a2eb45d97	女儿
69369a53f9f862207159b62e99bf2fca	跌入
44d320685dcd499fca3e619b2bb7bf85	拥有者
ad21a99a4ae1fb29ae1fa3a22578b51e	军机
5f7f47654c67d8b9cc019c3aa3349a96	国权
8117d8dfa625909424033e5f332e9659	各级
7ef605fc8dba5425d6965fbd4c8fbe1f	150
f3c8a1bdb08c8e5ad180c46318c5154d	韩亚
02e74f10e0327ad868d138f2b4fdd6f0	27
79b197abe7737ac96e50a12f09f58ed3	告诉
ea538b0c920d7656cc330092ffb11e11	林紫
0eb746f5fbe0879082fd967cf6a9384f	国都
19682b44b8aa15655cda36c99bc17f9d	打算
1977803150186fe4d2a3e226e2869497	腾讯
14bf5c897776f11648134a65c8365b77	成都
6c9882bbac1c7093bd25041881277658	250
62ebaad00104a44963a491f961d9fe82	武警
8038da89e49ac5eabb489cfc6cea9fc1	2013
320c9762dba4562d5e4067a03b6559f9	长跑
48f69d313d4b3cd75c4b09d7a22faadd	处置
55bab90500a2593b177657d67505a0fe	包中
e8fd6fb546bf61e862fcd7f20bde6cef	湾流
1b358bde009f92aa4e561b4f8e54876e	忻城县
7d1173762e511950b65244c7457ef113	联络
b7b80022c8105bd688c8e087eb0eb672	东方
3134616cd141ea6a437fadbe28f3becd	警卫队
9e4c7a646b779ae8b55e4ec970c783d6	之五
db9feb14593e4f009728a81cdafbc03d	飞两舱
d36343d98f32c9a3bb134bfa2d98ac48	国际航班
704421ce6c478fb8ae2c6dac960c9f19	井冈山
37693cfc748049e45d87b8c7d8b9aacd	23
dd90a02d02726c841d34d6fd4ae34d35	LaiSengSin
9165d95d75749a915cb658002ba605a9	风情
e13d9aa4904a6563abc9d99f2f708f22	富裕
e1c23e461217c98c7ac8f49d059394d1	山火
08ff8389a63c6d2210589058427faf6a	抵达
4466ff6189e790fef5f4d1d2d9c42c2b	英语课
9a33f4232415b97383e38dbe0e0cb94a	联数
041da43136a52205460590ca4e8d9023	中学
0f0d43ef288b36f9db52933f8d1bda95	晚归
0cfc6af1c116b7fa64e93345e6a4da42	高粱
08f90c1a417155361a5c4b8d297e0d78	2000
bb6c2c349c814ca5992e01d523b84020	暴恐
321a6d2b1d9ca5bbec75c7fb5b7c5a9e	下半夜
35242cff1266fd3610f124b0e5e76f9b	普通
858904c3e266f5640bfa88f16d2ed50a	CEO
d645920e395fedad7bbbed0eca3fe2e0	40
a8f4e63b3db304b5b5ced74f69b29a3a	绵阳
bfde964498b87f89b1ae44b047a1a2c7	希望
478bc9eab0c7f854ee724b26727e4c9e	管制
70e29afddc8a957b95abbfc00d4def71	民警
2eadfd38b680c4818561d8110c819d3e	沙漠
9aff62415394ae8a2c63bc821f03c4e6	监控
17310623cb5f7699cc2ff6ac19ede02f	热心人
0e6546452aa37b9592c1ffb863fd99dc	搜寻
8425f17177c998595bd42f40a5eda1e3	夫子庙
634186194f6faa8985114a4f69215cb6	地下通道
c8ace4e2839206e2816e0701dc8f2195	交通
5053e4d56d322fa0ebf7b062569129a1	小炒
2b309366daec59d9120490b2c9c89004	网点
7e1a4e57c66c1c4f60ade77f979b8060	两会
1af2bf85c702ded52dbe66142ab9f01f	罗荫国
8a8b895fcc504b75f45b6c8e4d15cc4d	系统
ef6e380cb85822670942c16d30910869	防暴
9b487624d272a7ce9d496e6c4ab8c7a1	马航
e6cadf564808bd87565736d5aa0af743	王丽莉
10818787e925a08c0bbb1220478d992c	未来
4e732ced3463d06de0ca9a15b6153677	26
63153df1cae27e9b8a0960ca6731a6aa	大战
ec99a1d40031519e058e30850fceae60	真相
2058d21b15dce3ad6a5b43384af74e3a	财新
47c0e2c04c6aed734fc13a0ea1ad98ec	百余名
c160af515dbd6e97c544ddb3cb702b08	出席
349fc1160666bad34c31756c3328f860	不管
a562ad9ac9f6e9ff63f675ab12aad9b4	高清
0c20fb1f839269046576a718fc8946d5	索非亚
4f696db6d2959b66c8c84d449334abce	酒精中毒
67a58a60ab30af8e4aeacbeec9f94312	刘小平
d8f5a94d32dc660750390cb5f4f58127	反对
551f1a6e7bf6517b88b893b7ee24f4ca	巨人
f65aee257cc5a4bc293dbdcbfa1cc7d2	中称
bda3fb373c8a2660126ed39ebad34663	农村
73782aabfe602dd2f4a996d94e98d05f	死者
be886eedea23b76ec0c6327886841a95	涌现出
45125a74bec16dc22aece307fc34daf8	苏宁
f61bd8d330a9ab97b4816ec9ca0da2c8	intheSouthChinaSea
e64d9b72e503a4497fdabf405e0f8bc3	救援
2a1fa1e3a2c66eaf9b2d9924354c2c61	两样
8ebfd8a025f00481463ca0467b08eddb	野鸭
7cc25a7d039e0be0cb76c3fd7d5e3468	来宾市
9b96e81e36dfd5e3db10da364de22623	价格昂贵
c288542c17a0a016b0b248299bd132ec	一女
3efffd5f35a6ca840796ed6d248a9035	一起
6888616654cabcf01c56cd0eb0e44b6a	搜救
79898d25cb24be8a2b3e556ad1afb5a9	小学
1e62211d66fa76e43e5da8eb94e47d83	参赌
32a099a85441dd0ab150a7c5561c49de	登机
301519e7cc3b41cc72da191186f81acb	行政
c51079fdcf41a744100e46f20402e252	少数民族
d4f06af80e60abeb5a99a7b88e683782	广场
61e991c49c19424a658ce2aa3764a892	搭乘
6112e8e1231c221e5f5c6530f97e5797	爆料
d4912425b44a70f08f7a696b2275e0ca	广东
26daac2e9287187b79be19bce333d43d	政协
f5deaa1716cb14804e33a9dd656af5a8	对比
2435a45b85628172c5a47122144a7c67	CNN
e0822393338652b27603740da941d13a	多所
253614bbac999b38b5b60cae531c4969	2012
8f55a5c898a5ace2ac06ff02ece7455a	济南
a080b2568767ca0df60efddb4486385d	救助
1235ea8893e90b8e0d74b6004fbbdb6c	复查
e0b7489726c1b941abaaa319d4427cd0	恋爱
ab3950ea8d1284cda62cdf72f50a7960	重申
b060c504ab8bb430fbbecd4846f7896d	近千
a61125c6f649fe2182ee69e8f78a6b86	地下
d3e1717f6aa406d23ebcc1c20a036759	用纸
0a8885c956518cbd818addca83cb06f4	准备金
ab87b3f7ebb74c092497f3d5a5463812	新房
ecff77a8d4263545654ce610eacf996b	使用
7700b2a3332cb79791821b29434132ce	航空
87f0ad37447a600aaf81ccffd99668ca	德阳市
38e805bb6ca79f751ee6770bd9211f58	仍高达
901d93e8d66be5c61969f07b4ae78f0a	股票
298cadb76414550d15da49a25eab950c	NTSB
d6d68e9f73a8ff0bf6f0d065b4fc1cb1	人行
07ba2b55f4841221738929af8ed37111	伤者
0ed0bc41e856ba01b5987b04f49dd44a	涂成
ad9efa2f14d42f7d14ef876725909e27	武汉
02d64f9826397e74e2595262a9231248	日及
6a4181483ce58cbc44a36bf1ad2dea50	人民币
db06c78d1e24cf708a14ce81c9b617ec	测试
0030dfafccdd19dd8e3f83f61a201651	发票
7f1d78c954500aec1961f2b306b202bd	村民
d0cca06e708b5e8f92ad98fd62f0b6d3	遭遇
702a451a9bc97ceb4ffb3c05ad9412f5	敞篷
304b25075b5d63258f27c2b73ddfa0d6	珍惜
a874ca8919201b8f4e7da060f898b100	农家
56850c4e2e9afebfb1d91a21627a6c43	警方
833ca3e6a6ef82654180c6ae859e1fc4	全面
52f085e71da458ff9d7a799546065b41	澳大利亚
7094b0e116afa56ef2b6a0c29b956587	司机
91de0156a7ee8d20b19de24ecd74d4cc	国企
ec3dde067bbb3b93c548eaf619f2dfa5	私人
16678800cfd0dbafee362ea4ba12edd3	飞机
7890ed48e34cdc44576e18bc5a1c4b1c	确实
4a1629c777f47123b31c63db96f379b2	军港
6267ab5a8a9912c72c8a3137edd19588	警示
80c1ef212e6c1ccf9dcbbfc50835c42f	哈里
d5ab8dc7ef67ca92e41d730982c5c602	9000
